kind,matsubara_index,temperature_K,q_magnitude,q_phi,nk,delta0,eta,deg_tol,denominator_mode,num_subspaces_minus,num_subspaces_plus,max_subspace_dimension_minus,max_subspace_dimension_plus,near_degenerate_group_count,eigenstate_overlap_offdiag_norm,eigenstate_overlap_diagonal_error,projector_overlap_error,projector_trace_defect,subspace_mixing_norm,unmatched_subspace_weight,possible_band_phase_or_order_issue,possible_true_subspace_mixing,near_degenerate_count,min_abs_energy_diff,near_degenerate_weight_raw,near_degenerate_weight_stable,denominator_regularization_delta,stable_denominator_changed_response_norm,stable_denominator_improves_continuity,error_to_local_sigma,error_to_K_para,error_to_K_total,error_to_K_total_over_omega,error_to_normal_kubo_sigma,best_match_component,small_q_relative_error,diagnostic_status,gauge_status,final_casimir_input,not_final_Casimir_conclusion,notes
normal,1,30.0,0.0001,0.0,6,0.04,0.0001,1e-08,raw,4,4,1,1,0,0.0010052661451325886,2.5215291532543205e-07,5.043057670350848e-07,1.3322676295501878e-15,0.0007101448912926448,0.0,False,False,0,4.674899206635885e-07,0.0,0.0,0.0,0.0,False,2.7721315275266534e-05,nan,nan,nan,2.7721315275266534e-05,local_sigma,2.7721315275266534e-05,small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.7853981634,6,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.02010433785808217,5.04268970691335e-05,0.00010085125126646499,1.7763568394002505e-15,0.01004247236816377,0.0,True,False,48,0.0,0.0,0.0,3.190178052617422e-23,0.0,False,0.6243095476819298,60.56390002601993,22.12896218969663,0.6243095476819298,nan,local_sigma,0.6243095476819298,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.7853981634,6,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.02010433785808217,5.04268970691335e-05,0.00010085125126646499,1.7763568394002505e-15,0.01004247236816377,0.0,True,False,48,0.0,0.0,0.0,3.190178052617422e-23,0.0,False,0.6243095476819298,60.56390002601993,22.12896218969663,0.6243095476819298,nan,local_sigma,0.6243095476819298,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.7853981634,6,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.02010433785808217,5.04268970691335e-05,0.00010085125126646499,1.7763568394002505e-15,0.01004247236816377,0.0,True,False,48,0.0,0.0,0.0,3.190178052617422e-23,0.0,False,0.6243095476819298,60.56390002601993,22.12896218969663,0.6243095476819298,nan,local_sigma,0.6243095476819298,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.7853981634,6,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.02010433785808217,5.04268970691335e-05,0.00010085125126646499,1.7763568394002505e-15,0.01004247236816377,0.0,True,False,48,0.0,0.0,0.0,3.190178052617422e-23,0.0,False,0.6243095476819298,60.56390002601993,22.12896218969663,0.6243095476819298,nan,local_sigma,0.6243095476819298,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.001,0.7853981634,6,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.02010433785808217,5.04268970691335e-05,0.00010085125126646499,1.7763568394002505e-15,0.01004247236816377,0.0,True,False,48,0.0,0.0,0.0,3.190178052617422e-23,0.0,False,0.6243095476819298,60.56390002601993,22.12896218969663,0.6243095476819298,nan,local_sigma,0.6243095476819298,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.0,6,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.07107554288837005,0.0006304241322361293,0.0012604508298854622,2.4424906541753444e-15,0.035502828477246944,0.0,True,False,0,2.091759613376265e-05,0.0,0.0,0.0,0.0,False,0.624306717801335,60.564363754862924,22.12913640814097,0.624306717801335,nan,local_sigma,0.624306717801335,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.0,6,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.07107554288837005,0.0006304241322361293,0.0012604508298854622,2.4424906541753444e-15,0.035502828477246944,0.0,True,False,0,2.091759613376265e-05,0.0,0.0,0.0,0.0,False,0.624306717801335,60.564363754862924,22.12913640814097,0.624306717801335,nan,local_sigma,0.624306717801335,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.0,6,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.07107554288837005,0.0006304241322361293,0.0012604508298854622,2.4424906541753444e-15,0.035502828477246944,0.0,True,False,0,2.091759613376265e-05,0.0,0.0,0.0,0.0,False,0.624306717801335,60.564363754862924,22.12913640814097,0.624306717801335,nan,local_sigma,0.624306717801335,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.0,6,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.07107554288837005,0.0006304241322361293,0.0012604508298854622,2.4424906541753444e-15,0.035502828477246944,0.0,True,False,0,2.091759613376265e-05,0.0,0.0,0.0,0.0,False,0.624306717801335,60.564363754862924,22.12913640814097,0.624306717801335,nan,local_sigma,0.624306717801335,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.0,6,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.07107554288837005,0.0006304241322361293,0.0012604508298854622,2.4424906541753444e-15,0.035502828477246944,0.0,True,False,0,2.091759613376265e-05,0.0,0.0,0.0,0.0,False,0.624306717801335,60.564363754862924,22.12913640814097,0.624306717801335,nan,local_sigma,0.624306717801335,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.0,6,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.07107554288837005,0.0006304241322361293,0.0012604508298854622,2.4424906541753444e-15,0.035502828477246944,0.0,True,False,0,2.091759613376265e-05,0.0,0.0,0.0,0.0,False,0.624306717801335,60.564363754862924,22.12913640814097,0.624306717801335,nan,local_sigma,0.624306717801335,likely_gauge_or_band_order_rotation;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.7853981634,6,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.10040357875326235,0.0012584660902266176,0.002515348443552945,2.220446049250313e-15,0.050153249581176666,0.0,True,False,48,3.191891195797325e-16,0.0,0.0,1.2110719708022106e-23,0.0,False,0.6243067180370101,60.56436371645232,22.12913639371187,0.6243067180370101,nan,local_sigma,0.6243067180370101,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.7853981634,6,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.10040357875326235,0.0012584660902266176,0.002515348443552945,2.220446049250313e-15,0.050153249581176666,0.0,True,False,48,3.191891195797325e-16,0.0,0.0,1.2110719708022106e-23,0.0,False,0.6243067180370101,60.56436371645232,22.12913639371187,0.6243067180370101,nan,local_sigma,0.6243067180370101,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.7853981634,6,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.10040357875326235,0.0012584660902266176,0.002515348443552945,2.220446049250313e-15,0.050153249581176666,0.0,True,False,48,3.191891195797325e-16,0.0,0.0,1.2110719708022106e-23,0.0,False,0.6243067180370101,60.56436371645232,22.12913639371187,0.6243067180370101,nan,local_sigma,0.6243067180370101,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.7853981634,6,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.10040357875326235,0.0012584660902266176,0.002515348443552945,2.220446049250313e-15,0.050153249581176666,0.0,True,False,48,3.191891195797325e-16,0.0,0.0,1.2110719708022106e-23,0.0,False,0.6243067180370101,60.56436371645232,22.12913639371187,0.6243067180370101,nan,local_sigma,0.6243067180370101,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.7853981634,6,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.10040357875326235,0.0012584660902266176,0.002515348443552945,2.220446049250313e-15,0.050153249581176666,0.0,True,False,48,3.191891195797325e-16,0.0,0.0,1.2110719708022106e-23,0.0,False,0.6243067180370101,60.56436371645232,22.12913639371187,0.6243067180370101,nan,local_sigma,0.6243067180370101,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.005,0.7853981634,6,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.10040357875326235,0.0012584660902266176,0.002515348443552945,2.220446049250313e-15,0.050153249581176666,0.0,True,False,48,3.191891195797325e-16,0.0,0.0,1.2110719708022106e-23,0.0,False,0.6243067180370101,60.56436371645232,22.12913639371187,0.6243067180370101,nan,local_sigma,0.6243067180370101,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.0,8,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.0006204577699357316,5.512849943212217e-08,1.1025699597766447e-07,2.6645352591003757e-15,0.00033204968911311765,0.0,False,False,0,1.029979519451274e-06,0.0,0.0,0.0,5.2481861126538605e-11,False,0.6258062309934099,60.56388804666076,22.036820556850795,0.6258062309934099,nan,local_sigma,0.6258062309934099,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.0,8,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.0006204577699357316,5.512849943212217e-08,1.1025699597766447e-07,2.6645352591003757e-15,0.00033204968911311765,0.0,False,False,0,1.029979519451274e-06,0.0,0.0,0.0,5.2481861126538605e-11,False,0.6258062309737716,60.563888049891744,22.036820558059812,0.6258062309737716,nan,local_sigma,0.6258062309737716,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.0,8,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.0006204577699357316,5.512849943212217e-08,1.1025699597766447e-07,2.6645352591003757e-15,0.00033204968911311765,0.0,False,False,0,1.029979519451274e-06,0.0,0.0,0.0,5.2481861126538605e-11,False,0.6258062309934099,60.56388804666076,22.036820556850795,0.6258062309934099,nan,local_sigma,0.6258062309934099,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.0,8,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.0006204577699357316,5.512849943212217e-08,1.1025699597766447e-07,2.6645352591003757e-15,0.00033204968911311765,0.0,False,False,0,1.029979519451274e-06,0.0,0.0,0.0,5.2481861126538605e-11,False,0.6258062309737716,60.563888049891744,22.036820558059812,0.6258062309737716,nan,local_sigma,0.6258062309737716,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.0,8,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.0006204577699357316,5.512849943212217e-08,1.1025699597766447e-07,2.6645352591003757e-15,0.00033204968911311765,0.0,False,False,0,1.029979519451274e-06,0.0,0.0,0.0,5.2481861126538605e-11,False,0.6258062309934099,60.56388804666076,22.036820556850795,0.6258062309934099,nan,local_sigma,0.6258062309934099,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.0,8,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.0006204577699357316,5.512849943212217e-08,1.1025699597766447e-07,2.6645352591003757e-15,0.00033204968911311765,0.0,False,False,0,1.029979519451274e-06,0.0,0.0,0.0,5.2481861126538605e-11,False,0.6258062309737716,60.563888049891744,22.036820558059812,0.6258062309737716,nan,local_sigma,0.6258062309737716,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.7853981634,8,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.0007796679418805154,7.594846951342049e-08,1.5189693336470356e-07,2.220446049250313e-15,0.0003897395687250676,0.0,False,False,64,0.0,0.0,0.0,2.950900635186743e-17,7.422069679728047e-11,False,0.6258062309934131,60.56388804665983,22.036820556850447,0.6258062309934131,nan,local_sigma,0.6258062309934131,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.7853981634,8,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.0007796679418805154,7.594846951342049e-08,1.5189693336470356e-07,2.220446049250313e-15,0.0003897395687250676,0.0,False,False,64,0.0,0.0,0.0,2.950900635186743e-17,7.422069679728047e-11,False,0.6258062309737749,60.563888049890814,22.036820558059464,0.6258062309737749,nan,local_sigma,0.6258062309737749,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.7853981634,8,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.0007796679418805154,7.594846951342049e-08,1.5189693336470356e-07,2.220446049250313e-15,0.0003897395687250676,0.0,False,False,64,0.0,0.0,0.0,2.950900635186743e-17,7.422069679728047e-11,False,0.6258062309934131,60.56388804665983,22.036820556850447,0.6258062309934131,nan,local_sigma,0.6258062309934131,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.7853981634,8,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.0007796679418805154,7.594846951342049e-08,1.5189693336470356e-07,2.220446049250313e-15,0.0003897395687250676,0.0,False,False,64,0.0,0.0,0.0,2.950900635186743e-17,7.422069679728047e-11,False,0.6258062309737749,60.563888049890814,22.036820558059464,0.6258062309737749,nan,local_sigma,0.6258062309737749,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.7853981634,8,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.0007796679418805154,7.594846951342049e-08,1.5189693336470356e-07,2.220446049250313e-15,0.0003897395687250676,0.0,False,False,64,0.0,0.0,0.0,2.950900635186743e-17,7.422069679728047e-11,False,0.6258062309934131,60.56388804665983,22.036820556850447,0.6258062309934131,nan,local_sigma,0.6258062309934131,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.7853981634,8,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.0007796679418805154,7.594846951342049e-08,1.5189693336470356e-07,2.220446049250313e-15,0.0003897395687250676,0.0,False,False,64,0.0,0.0,0.0,2.950900635186743e-17,7.422069679728047e-11,False,0.6258062309737749,60.563888049890814,22.036820558059464,0.6258062309737749,nan,local_sigma,0.6258062309737749,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.0,8,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.0031022950758665016,1.378224171122433e-06,2.7564464425422486e-06,2.220446049250313e-15,0.0016602549328889203,0.0,False,False,0,5.149901371681587e-06,0.0,0.0,0.0,1.8557154045304383e-09,False,0.6258051604781751,60.56406417246041,22.03688646202146,0.6258051604781751,nan,local_sigma,0.6258051604781751,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.0,8,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.0031022950758665016,1.378224171122433e-06,2.7564464425422486e-06,2.220446049250313e-15,0.0016602549328889203,0.0,False,False,0,5.149901371681587e-06,0.0,0.0,0.0,1.8557154045304383e-09,False,0.6258051597963527,60.56406428463672,22.03688650399713,0.6258051597963527,nan,local_sigma,0.6258051597963527,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.0,8,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.0031022950758665016,1.378224171122433e-06,2.7564464425422486e-06,2.220446049250313e-15,0.0016602549328889203,0.0,False,False,0,5.149901371681587e-06,0.0,0.0,0.0,1.8557154045304383e-09,False,0.6258051604781751,60.56406417246041,22.03688646202146,0.6258051604781751,nan,local_sigma,0.6258051604781751,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.0,8,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.0031022950758665016,1.378224171122433e-06,2.7564464425422486e-06,2.220446049250313e-15,0.0016602549328889203,0.0,False,False,0,5.149901371681587e-06,0.0,0.0,0.0,1.8557154045304383e-09,False,0.6258051597963527,60.56406428463672,22.03688650399713,0.6258051597963527,nan,local_sigma,0.6258051597963527,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.0,8,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.0031022950758665016,1.378224171122433e-06,2.7564464425422486e-06,2.220446049250313e-15,0.0016602549328889203,0.0,False,False,0,5.149901371681587e-06,0.0,0.0,0.0,1.8557154045304383e-09,False,0.6258051604781751,60.56406417246041,22.03688646202146,0.6258051604781751,nan,local_sigma,0.6258051604781751,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.0,8,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.0031022950758665016,1.378224171122433e-06,2.7564464425422486e-06,2.220446049250313e-15,0.0016602549328889203,0.0,False,False,0,5.149901371681587e-06,0.0,0.0,0.0,1.8557154045304383e-09,False,0.6258051597963527,60.56406428463672,22.03688650399713,0.6258051597963527,nan,local_sigma,0.6258051597963527,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.7853981634,8,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.003898359656762589,1.8987328859187969e-06,3.7974621664993435e-06,1.9984014443252818e-15,0.0019487078196089858,0.0,False,False,64,0.0,0.0,0.0,9.573794976306074e-18,2.3411718062889978e-09,False,0.6258051604794916,60.564064171990815,22.03688646184405,0.6258051604794916,nan,local_sigma,0.6258051604794916,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.7853981634,8,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.003898359656762589,1.8987328859187969e-06,3.7974621664993435e-06,1.9984014443252818e-15,0.0019487078196089858,0.0,False,False,64,0.0,0.0,0.0,9.573794976306074e-18,2.3411718062889978e-09,False,0.6258051597976659,60.564064284167614,22.036886503819904,0.6258051597976659,nan,local_sigma,0.6258051597976659,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
